Timestamp,Cell1_V,Cell2_V,Cell3_V,Cell4_V,Cell5_V,Cell6_V,Cell7_V,Cell8_V,Pack_V,Cell_Delta_V,Temp1,Temp2,Current,SOC,FG_Voltage,FG_Current,FG_Temp,Remaining_Cap,Full_Cap,Design_Cap,Avg_Current,Time_Empty,Time_Full,Internal_Temp,Cycle_Count,SOH,Charging_V,Charging_I,Max_Temp,Min_Temp,Max_Chg_Curr,Max_Dsg_Curr
2025-07-18 08:39:30.425,3355,3352,3353,3349,3354,3355,3350,3348,26819,7,299.5,302.0,2.718,66,26856000,2.612,300.9,4184,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:31.548,3355,3352,3353,3349,3354,3356,3350,3349,26819,7,299.5,302.0,2.726,66,26856000,2.612,300.9,4184,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:32.667,3355,3352,3353,3349,3354,3355,3350,3348,26820,7,299.5,302.0,2.726,66,26856000,2.612,300.9,4185,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:33.786,3355,3352,3353,3349,3354,3355,3350,3348,26817,7,299.5,302.0,2.718,66,26856000,2.612,300.9,4185,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:34.909,3355,3352,3353,3349,3354,3355,3350,3348,26817,7,299.5,302.0,2.718,66,26856000,2.608,300.9,4186,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:36.027,3355,3352,3353,3349,3354,3355,3350,3349,26817,6,299.5,302.0,2.726,66,26856000,2.612,300.9,4186,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:37.148,3355,3352,3353,3349,3354,3355,3349,3349,26820,6,299.5,302.0,2.718,66,26856000,2.608,300.9,4187,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:38.271,3355,3352,3353,3349,3354,3356,3350,3349,26819,7,299.5,302.0,2.726,66,26856000,2.612,300.9,4187,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:39.392,3355,3352,3353,3349,3354,3355,3350,3349,26819,6,299.5,302.0,2.726,66,26856000,2.612,300.9,4187,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:40.509,3355,3353,3353,3349,3354,3356,3350,3349,26819,7,299.5,302.0,2.726,66,26856000,2.608,300.9,4188,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:41.627,3355,3352,3353,3349,3354,3356,3350,3349,26820,7,299.5,302.0,2.726,66,26856000,2.612,300.9,4188,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:42.749,3355,3352,3353,3349,3354,3356,3350,3349,26817,7,299.5,302.0,2.718,66,26856000,2.612,300.9,4189,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:43.873,3355,3352,3353,3349,3354,3355,3350,3349,26820,6,299.5,301.9,2.726,66,26856000,2.612,300.9,4189,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:44.989,3355,3353,3353,3349,3355,3354,3350,3349,26820,6,299.5,301.9,2.726,66,26856000,2.612,300.9,4189,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:46.111,3355,3352,3353,3349,3354,3356,3350,3349,26820,7,299.5,301.9,2.718,66,26856000,2.612,300.9,4190,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
